found_folder,file_name,chainid,chainname,lastupdatedate,lastupdatetime,subchainid,subchainname,storeid,bikoretno,storetype,storename,address,city,zipcode
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,2,שופרסל דיל,312,7,1,דיל חיפה- קרית אליעזר,ככר מאירהוף,4000,35154
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,2,שופרסל דיל,290,7,1,"דיל  פ""ת- יכין סנטר",יצחק רבין 17,7900,4951711
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,2,שופרסל דיל,282,7,1,דיל צומת גבעת מרדכי,"רח' שחר 79, ירושלים.",3000,7692000
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,2,שופרסל דיל,281,7,1,דיל מגדל העמק- המדע,שד' מדע 77,874,2353021
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,2,שופרסל דיל,267,7,1,דיל קצרין- חרמון,חרמון 7 א ת.,4100,1290000
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,2,שופרסל דיל,260,7,1,דיל ירושלים-קניון תלפיות,האומן 17,3000,9342111
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,2,שופרסל דיל,255,7,1,דיל כפר תבור,4 רחוב הבזלת,47,1524100
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,2,שופרסל דיל,254,7,1,דיל כרמי גת,1 אבני חושן,2630,8205002
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,2,שופרסל דיל,249,7,1,דיל נתניה- פולג,גיבורי ישראל 5,7400,4250409
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,2,שופרסל דיל,248,7,1,"דיל ב""ש- נווה מנחם",החשמונאים 15,9000,8452015
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,2,שופרסל דיל,245,7,1,דיל ירושלים- פסגת זאב,שד' משה דין 106,3000,9783701
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,2,שופרסל דיל,240,7,1,דיל רהט,מרכז מסחרי רהט,1161,8535700
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,2,שופרסל דיל,238,7,1,דיל באר יעקב,רח' שא - נס 17,2530,7030861
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,2,שופרסל דיל,229,7,1,"דיל ת""א- יגאל אלון",יגאל אלון 76,5000,6706701
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,2,שופרסל דיל,227,7,1,דיל-איקאה קרית אתא,דרך חיפה 52,6800,2822653
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,2,שופרסל דיל,226,7,1,דיל כרמיאל,ההגנה 2,1139,2178118
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,2,שופרסל דיל,222,7,1,"דיל רמות ב""ש ב'",הערים התאומות 28,9000,8471428
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,2,שופרסל דיל,215,7,1,דיל בית שאן-ירושלים הבירה,ירושלים הבירה,9200,10900
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,2,שופרסל דיל,209,7,1,דיל אשקלון- רוטשילד,אדמונד רוטשילד 8,7100,7822602
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,2,שופרסל דיל,208,7,1,דיל אילת נחל אורה,ירושלים השלמה 52,2600,8855145
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,2,שופרסל דיל,199,7,1,דיל בת ים- בלפור,בלפור 25,6200,5931139
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,2,שופרסל דיל,190,7,1,דיל חצור- הגלילית,קניון גליל עליון,2034,1030000
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,2,שופרסל דיל,189,7,1,דיל פרדס חנה,14 רחוב הבנים,7800,3707365
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,2,שופרסל דיל,188,7,1,דיל ירוחם- צבי בורנשטיין,צבי בורנשטין,831,8050000
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,2,שופרסל דיל,187,7,1,דיל קניון מעלה אדומים,דרך קדם 5,3616,9845203
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,2,שופרסל דיל,184,7,1,"דיל ראשל""צ- זבוטינסקי",זבוטינסקי 16,8300,7522903
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,2,שופרסל דיל,183,7,1,דיל אשדוד- הרצל,1 רח' הרצל,70,7745401
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,2,שופרסל דיל,181,7,1,דיל אשקלון- רמז,דוד רמז 39,7100,7853339
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,2,שופרסל דיל,180,7,1,דיל ק.מוצקין- בן גוריון,שד' בן גוריון 84,8200,2642439
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,2,שופרסל דיל,177,7,1,דיל מצפה רמון- בן גוריון,מרכז מסחרי,99,8060000
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,2,שופרסל דיל,174,7,1,דיל ערד- קניון,הקנאים 29,2560,8902342
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,2,שופרסל דיל,173,7,1,דיל כפר יונה,נעמי שמר,168,4031463
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,2,שופרסל דיל,163,7,1,דיל שדרות- הפלדה,הפלדה קניון אחים,1031,80100
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,2,שופרסל דיל,159,7,1,דיל רמת הנשיא חיפה,שלמה המלך 55,4000,3542273
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,2,שופרסל דיל,153,7,1,דיל אופקים- ז'בוטינסקי,זבוטינסקי 25,31,8759908
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,2,שופרסל דיל,152,7,1,דיל ערד- ישפרו המנוף,המנוף 7,2560,8909460
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,2,שופרסל דיל,151,7,1,דיל רעננה- קניון רננים,רח.המלאכה 2,8700,4366101
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,2,שופרסל דיל,144,7,1,דיל שבירו כפר סבא,רפפורט 6,6900,4465144
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,2,שופרסל דיל,142,7,1,דיל זכרון- המייסדים,המייסדים,9300,3095067
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,2,שופרסל דיל,141,7,1,דיל יוקנעם- שדרות רבין,שדרות רבין 9,240,2060000
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,2,שופרסל דיל,130,7,1,דיל נתניה- קלאוזנר עמליה,קלאוזנר 1,7400,4239500
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,2,שופרסל דיל,123,7,1,דיל חולון- גולדה,גולדה מאיר  7,6600,5839101
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,2,שופרסל דיל,122,7,1,דיל יבנה- ברוש דרךהים,דרך הים 3,2660,8157014
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,2,שופרסל דיל,119,7,1,דיל מודיעין- סנטר,צאלון   21,1200,7171519
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,2,שופרסל דיל,118,7,1,דיל אילת  הסתת,הסתת 15 א תעשיה,2600,8850415
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,2,שופרסל דיל,114,7,1,דיל ירושלים- גילה,צביה ויצחק 17,3000,9384014
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,2,שופרסל דיל,113,7,1,"דיל ראשל""צ- גולדה מאיר",גולדה מאיר 1,8300,7549050
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,2,שופרסל דיל,110,7,1,"דיל הפארק ב""ש",20 נחל פרת,9000,8485832
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,2,שופרסל דיל,105,7,1,"דיל פ""ת- אליעזר פרדימן",אליעזר פרידמן 9,7900,4941916
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,2,שופרסל דיל,98,7,1,דיל קרית טבעון- אלונים,חוצות אלונים,2300,3604701
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,2,שופרסל דיל,97,7,1,דיל קרית שמונה-מתחם ביג,מתחם ביג,2800,1162401
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,2,שופרסל דיל,96,7,1,דיל חדרה- הפרדס,קניון גני הדרים,6500,3849207
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,2,שופרסל דיל,95,7,1,דיל חדרה- קניוןאורות,1ניון אורות,1020,3060000
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,2,שופרסל דיל,92,7,1,דיל אשדוד- שבטלוי,שבט לוי 12,70,7767612
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,2,שופרסל דיל,89,7,1,דיל עזריאלי - רמלה,שמשון הגיבור 32,8500,72500
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,2,שופרסל דיל,87,7,1,דיל רעננה- החרושת,החרושת 8,8700,4365704
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,2,שופרסל דיל,83,7,1,"דיל ב""ש- שאול המלך",קניון שאול המלך,9000,8446811
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,2,שופרסל דיל,77,7,1,דיל  חריש,דרך ארץ,1247,3786100
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,2,שופרסל דיל,76,7,1,דיל אריאל,רח' מוריה,3570,4075711
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,2,שופרסל דיל,68,7,1,דיל כורדני,ירושלים 1,8200,2623804
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,2,שופרסל דיל,65,7,1,"דיל ב""ש- צ'ורלי",אורגים פינת ב.ג,9000,84105
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,2,שופרסל דיל,49,7,1,"דיל ב""ש- הר בוקר",הר בוקר  17,9000,8489819
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,2,שופרסל דיל,45,7,1,דיל ירושלים- תלפיות,פייר קניג 35,3000,9346943
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,2,שופרסל דיל,18,7,1,דיל חולון-קרן היסוד,קרן היסוד 1 ק.שר,6600,5848930
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,2,שופרסל דיל,14,7,1,דיל ברנע אשקלון,שדרות ירושלים 122,7100,7827709
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,2,שופרסל דיל,250,7,1,קריית שמונה,צומת מצודות,2800,11013
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,3,שערי רווחה,448,7,1,שערי רווחה,25 ירמיהו,3000,9446710
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,3,שערי רווחה,176,7,1,שערי רווחה ירושלים,לואיס ברנדס 3,3000,9439718
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,32,Cash&Carry,737,7,1,המפיץ סיטונאות באר שבע,סולל בונה 2,9000,8482202
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,32,Cash&Carry,161,7,1,המפיץ סיטונאות אשדוד,הבושם 16,70,7761000
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,784,7,1,BE כפר גנים,מרכז מסחרי כפר גנים,7900,4935048
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,781,7,1,"BE פרישמן ת""א",דיזינגוף 102,5000,6439614
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,776,7,1,BE טירה,טארק עבדאלחי,2720,4491500
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,764,7,1,BE סטאר אשדוד,ז'בוטינסקי 45,70,7765137
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,763,7,1,BE שפרעם,דהאר עומר אלזידאני 32,8800,2020000
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,748,7,1,BEשבעת הכוכבים אילת,7 דרך הערבה,2600,8850903
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,716,7,1,Be mall 7  באר שבע,"30 הע""ל",9000,8485543
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,715,7,1,BE אגמים,73 עמק יזראל,7100,7843951
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,714,7,1,Be סכנין,22 אלג’ליל,7500,3081000
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,713,7,1,BE אור ים,2 פרדס רימונים,1020,6034539
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,712,7,1,BE עין הים חדרה,6 עין הים עין גדי,6500,3831001
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,698,7,1,BE כרמיאל,קניון חוצות כרמיאל,1139,2178118
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,697,7,1,BE  ירכא,ירכא,502,2496700
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,696,7,1,BE מדיקל-אלעד,אלעד,1309,4080000
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,695,7,1,BE  אסותא רמת החייל,אסותא רמת החייל,5000,6343504
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,691,7,1,Be (פ.י) אשדוד מדיקל,87 העצמאות,70,7745274
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,688,7,1,"BE  מדיקל-בלינסון פ""ת","בלינסון פ""ת",7900,4935048
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,685,7,1,BE  אזורי חן,אליהו ברלין 13,5000,6958442
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,684,7,1,Be  שדרות,7 מול מנחם בגין,1031,8704806
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,682,7,1,BE כפר סבא צפון,כפר סבא צפון,6900,4442936
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,681,7,1,BE שהם,הדקל 30 מתחם שוהם מרקט,1304,6082280
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,679,7,1,BE כרכור מדיקל,הגליל 17,7800,3706317
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,678,7,1,BE עפולה,עפולה,7700,1852085
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,677,7,1,BE הרצליה,בן גוריון 19,6400,4678520
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,676,7,1,BE יוקנעם,יוקנעם,240,2065746
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,675,7,1,BE 61 שרונים,קניון שרונים,9700,4502024
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,674,7,1,BE  תל ברוך,אהרון בקר 8,5000,6964316
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,673,7,1,BE 59 פנורמה חיפה,פנורמה חיפה,4000,2625505
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,672,7,1,סניף אשדוד סיטי,מנחם בגיןפינת שדרות הרצל,70,7765137
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,670,7,1,BE (פ.י) איכילוב,וייצמן 6,5000,6423906
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,668,7,1,BE קריית השרון נתניה,קריית השרון נתניה,7400,4239500
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,667,7,1,BE מדיקל הלל יפה חדרה,מרכז רפואי הלל יפה חדרה,6500,3857145
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,665,7,1,BE חשמונאים,החשמונאים 84 פינת קרליבך,5000,6713203
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,664,7,1,BE בית חולים שעריצדק ירושלים,שערי צדק י-ם,3000,9702805
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,662,7,1,BE ביתחולים אשדוד,"בי""ח אסותא אשדוד",70,7765137
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,660,7,1,סניףרמת השרון,סוקולוב 74,2650,4723702
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,659,7,1,BE  הדר,הדר חיפה,4000,2625505
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,658,7,1,BE קריית אתא,קריית אתא,6800,2803260
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,657,7,1,Be קריית שמונה,4 קניון שמונה סנטר צ'רנחובסקי,2800,1162401
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,656,7,1,סניף בן יהודה,בן יהודה 75,5000,6343502
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,655,7,1,BE רחובות מזרח,רחובות,8400,7643200
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,654,7,1,BE אם המושבות,אם המושבות,7900,4935048
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,653,7,1,BE בני-ברק,בני-ברק,6100,5144404
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,652,7,1,BE מודיעין,מודיעין,1200,7171519
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,651,7,1,BE דרורים,"קניון דרורים , בני דרור",386,4581500
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,650,7,1,BE חיפה,ניו פארם חיפה,4000,2625505
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,649,7,1,BE עכו,עכו,7600,2453300
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,648,7,1,BE מאיר-כפר סבא,מאיר-כפר סבא,6900,4442936
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,645,7,1,BE גבעת שמואל,ניו פארם גבעת שמואל,681,5401245
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,643,7,1,BEפתח תקוה,פתח תקוה,7900,4937999
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,642,7,1,BE אלונים- טבעון,"אלונים 1, קרית טבעון, קניון חוצות אלונים",285,3604101
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,641,7,1,BE גבעתיים,גבעתיים,6300,5322114
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,640,7,1,BE דלית אל כרמל,דלית אל כרמל,10098,3005600
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,639,7,1,BE אריאל,הבנאי 3,3570,4075711
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,638,7,1,BE   משמר השרון,משמר השרון,194,4027000
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,637,7,1,BE רעננה,האחוזה 114,8700,4366210
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,635,7,1,BE 16 ראש-פינה,ראש-פינה,26,1203000
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,634,7,1,BE בת ים,קניון בת ים יוספטל 92,6200,5964716
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,633,7,1,BE נשר תל-חנן,נשר תל-חנן,2500,3679017
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,631,7,1,סניף וולפסון,הלוחמים 62,6600,5822012
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,623,7,1,BE סביונים,סביונים,9400,5621604
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,621,7,1,BE סינמה סיטי נתניה,"מתחם סינמה סיטי , רחוב המחקר",7400,4239500
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,620,7,1,BE מלכת שבא אילת,פעמי השלום 19,2600,8855145
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,618,7,1,BE ראשון לציון,רוטשילד 49,8300,7526645
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,615,7,1,BE כפר סבא,כפר סבא,6900,4442936
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,614,7,1,BE נתניה,נתניה,7400,4239500
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,613,7,1,BE נהריה,"קניון הצפון , אירית 2",9100,2244743
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,602,7,1,BE (פ.י) אשקלון מרינה,מרינה,7100,7827709
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,601,7,1,BE פרדס חנה,"רח' התחייה 7, פרדס חנה",7800,3701014
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,518,7,1,Be כפר קרע,61 אל קודס,654,3007500
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,485,7,1,BE אשדודבלה,רוגוזין  1,70,7720701
